Occupation,weekly_hours,daily_work_hours_consistency,weekly_work_days_consistency,fixed_commute_times,shift_work_status,overtime_exceeds_10hrs,works_on_saturdays,works_on_sundays,satisfaction
2,48.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,0.0,1.0,1.0,1.0,1,1,1,1
5,40.0,1.0,1.0,1.0,0.0,1,0,0,2
9,20.0,1.0,1.0,1.0,0.0,0,1,1,1
2,45.0,1.0,1.0,1.0,0.0,1,1,1,2
7,48.0,0.0,1.0,1.0,1.0,1,1,1,3
3,48.0,1.0,1.0,1.0,0.0,0,1,0,3
7,66.0,0.0,0.0,0.0,0.0,1,1,1,3
7,56.0,1.0,0.0,1.0,0.0,1,1,1,2
2,25.0,1.0,0.0,1.0,1.0,0,1,1,2
8,56.0,0.0,0.0,0.0,0.0,1,1,1,3
4,49.0,1.0,1.0,1.0,0.0,0,1,1,2
5,66.0,0.0,1.0,0.0,0.0,1,1,0,2
9,48.0,1.0,0.0,1.0,0.0,0,1,1,2
8,66.0,1.0,1.0,1.0,1.0,1,1,1,3
2,20.0,1.0,1.0,0.0,0.0,0,0,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
5,98.0,0.0,1.0,0.0,0.0,1,1,1,3
2,40.0,0.0,1.0,0.0,0.0,0,0,0,2
3,50.0,1.0,1.0,1.0,0.0,1,0,0,3
2,56.0,0.0,1.0,1.0,0.0,1,1,1,2
7,40.0,1.0,1.0,1.0,0.0,1,0,0,2
7,55.0,0.0,1.0,1.0,0.0,1,1,0,3
8,66.0,1.0,1.0,1.0,0.0,1,1,1,1
2,40.0,1.0,1.0,1.0,0.0,1,0,0,1
3,40.0,1.0,1.0,1.0,0.0,1,0,0,1
5,60.0,1.0,1.0,0.0,0.0,1,1,0,3
7,48.0,1.0,1.0,1.0,0.0,0,1,0,3
9,54.0,1.0,1.0,1.0,0.0,1,1,1,2
2,56.0,1.0,1.0,1.0,0.0,0,1,1,4
8,60.0,1.0,1.0,0.0,0.0,1,1,1,2
2,54.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,1
6,48.0,0.0,1.0,1.0,0.0,0,0,0,1
5,112.0,1.0,1.0,1.0,0.0,1,1,1,3
6,50.0,0.0,0.0,1.0,0.0,1,1,1,3
5,45.0,1.0,1.0,1.0,0.0,1,0,0,2
1,48.0,1.0,1.0,1.0,0.0,0,1,0,2
8,72.0,1.0,1.0,1.0,0.0,1,1,0,3
4,70.0,1.0,1.0,1.0,0.0,1,1,1,3
2,66.0,0.0,0.0,1.0,0.0,1,1,0,2
7,48.0,1.0,1.0,0.0,0.0,0,1,0,1
9,60.0,1.0,1.0,1.0,1.0,1,1,0,2
4,77.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
4,91.0,1.0,1.0,1.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
8,40.0,0.0,0.0,1.0,1.0,1,1,1,3
2,54.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,1,1,2
7,48.0,1.0,1.0,1.0,0.0,0,1,0,3
5,45.0,1.0,1.0,1.0,0.0,0,1,0,2
4,36.0,1.0,1.0,1.0,0.0,0,1,0,3
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,40.0,1.0,1.0,1.0,0.0,0,1,0,2
9,48.0,0.0,1.0,1.0,0.0,1,1,0,1
2,40.0,1.0,1.0,1.0,0.0,0,1,0,1
1,56.0,1.0,1.0,1.0,0.0,1,1,1,2
7,40.0,0.0,0.0,1.0,0.0,1,1,1,3
8,14.0,1.0,1.0,0.0,0.0,0,1,1,2
6,50.0,1.0,1.0,0.0,0.0,1,1,1,3
5,49.0,1.0,1.0,1.0,1.0,1,1,1,1
2,10.0,1.0,1.0,1.0,0.0,0,0,0,2
9,54.0,0.0,0.0,1.0,0.0,1,1,1,2
3,48.0,1.0,1.0,1.0,0.0,1,1,0,2
7,60.0,1.0,1.0,1.0,0.0,1,1,0,3
5,24.0,1.0,1.0,1.0,0.0,0,1,1,3
4,54.0,1.0,1.0,1.0,0.0,0,1,0,2
4,56.0,1.0,1.0,0.0,0.0,0,1,1,3
4,40.0,1.0,1.0,1.0,0.0,0,1,1,2
7,54.0,1.0,1.0,1.0,0.0,1,1,0,4
7,40.0,1.0,0.0,1.0,0.0,0,1,0,2
2,15.0,1.0,1.0,1.0,0.0,0,0,0,2
9,48.0,1.0,1.0,1.0,0.0,0,1,0,2
8,60.0,1.0,1.0,1.0,1.0,1,1,1,3
2,30.0,1.0,1.0,1.0,0.0,0,0,0,3
5,60.0,1.0,1.0,1.0,0.0,1,1,0,2
8,60.0,1.0,1.0,1.0,0.0,1,0,0,2
7,66.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
1,48.0,1.0,1.0,1.0,0.0,0,1,0,1
2,30.0,0.0,1.0,0.0,0.0,1,1,0,2
2,44.0,1.0,1.0,1.0,0.0,0,1,0,2
2,54.0,1.0,1.0,1.0,0.0,1,1,1,2
1,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,60.0,1.0,1.0,1.0,0.0,1,1,0,2
2,44.0,1.0,1.0,1.0,0.0,0,1,0,2
2,60.0,1.0,1.0,1.0,0.0,1,1,0,2
2,60.0,1.0,1.0,1.0,0.0,1,1,0,2
9,48.0,1.0,1.0,1.0,0.0,0,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,66.0,1.0,1.0,1.0,0.0,1,1,1,3
7,18.0,0.0,0.0,0.0,0.0,0,1,1,3
2,40.0,1.0,1.0,1.0,0.0,1,1,0,2
8,32.0,0.0,0.0,1.0,0.0,0,1,1,3
5,70.0,1.0,1.0,1.0,0.0,1,1,1,2
4,60.0,1.0,1.0,1.0,0.0,1,1,1,3
8,78.0,1.0,1.0,1.0,0.0,1,1,0,3
5,70.0,1.0,1.0,1.0,0.0,1,1,0,3
8,72.0,1.0,0.0,0.0,0.0,1,1,1,3
2,50.0,1.0,1.0,1.0,0.0,1,0,0,2
9,35.0,1.0,1.0,0.0,0.0,0,1,1,3
7,48.0,1.0,1.0,0.0,0.0,0,1,0,1
2,70.0,0.0,1.0,0.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,1
3,48.0,1.0,1.0,1.0,0.0,0,1,0,1
8,48.0,1.0,1.0,1.0,0.0,0,1,0,3
4,54.0,1.0,1.0,1.0,0.0,0,1,0,3
3,84.0,0.0,1.0,1.0,0.0,1,1,1,2
7,35.0,1.0,1.0,1.0,0.0,1,0,0,2
9,56.0,1.0,1.0,1.0,0.0,0,1,1,2
2,48.0,1.0,1.0,1.0,0.0,0,1,1,2
2,35.0,1.0,1.0,0.0,0.0,0,1,1,1
8,50.0,1.0,1.0,1.0,0.0,1,1,0,2
5,84.0,1.0,1.0,0.0,0.0,1,1,1,2
7,48.0,0.0,0.0,0.0,0.0,1,1,1,3
6,60.0,1.0,1.0,1.0,0.0,1,1,0,3
8,56.0,1.0,1.0,0.0,0.0,1,1,1,3
7,40.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,1
9,40.0,1.0,1.0,1.0,1.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
1,56.0,0.0,0.0,0.0,0.0,0,1,1,2
6,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,98.0,1.0,1.0,1.0,0.0,1,1,1,3
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
3,50.0,1.0,1.0,1.0,0.0,1,1,1,3
5,50.0,1.0,1.0,1.0,0.0,1,0,0,1
2,35.0,1.0,1.0,1.0,0.0,0,1,0,2
2,30.0,0.0,0.0,1.0,0.0,0,0,0,2
3,63.0,1.0,1.0,1.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,0,1,0,1
1,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,1
2,44.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,1,0,2
2,72.0,1.0,1.0,1.0,1.0,1,1,1,4
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,3
2,60.0,1.0,1.0,1.0,0.0,1,1,0,3
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
5,54.0,1.0,1.0,1.0,0.0,0,1,0,1
5,60.0,1.0,1.0,1.0,0.0,1,1,0,1
3,40.0,0.0,1.0,1.0,0.0,0,0,0,1
5,60.0,0.0,1.0,1.0,0.0,1,1,0,3
1,60.0,1.0,1.0,1.0,0.0,1,1,0,3
8,32.0,0.0,0.0,1.0,0.0,1,0,0,3
7,56.0,1.0,1.0,1.0,0.0,1,1,1,1
7,48.0,0.0,0.0,0.0,0.0,0,1,0,3
7,56.0,1.0,1.0,1.0,0.0,0,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,1,0,1
7,48.0,1.0,1.0,1.0,0.0,1,1,0,3
7,56.0,1.0,1.0,1.0,1.0,1,1,1,3
8,40.0,0.0,0.0,1.0,0.0,1,1,1,2
2,50.0,0.0,0.0,1.0,0.0,1,1,0,2
8,84.0,1.0,1.0,0.0,1.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,0,0,2
7,56.0,1.0,1.0,1.0,1.0,0,1,1,3
7,56.0,1.0,1.0,1.0,1.0,0,1,1,2
1,60.0,1.0,1.0,1.0,0.0,1,1,0,2
2,70.0,1.0,1.0,1.0,0.0,1,1,0,2
2,70.0,0.0,0.0,0.0,0.0,1,1,1,3
2,8.0,1.0,1.0,1.0,0.0,1,0,0,2
2,44.0,1.0,1.0,1.0,0.0,0,1,0,3
7,18.0,1.0,0.0,0.0,0.0,0,0,0,3
3,45.0,0.0,0.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,1,0,2
4,48.0,1.0,1.0,1.0,0.0,1,1,0,3
7,48.0,1.0,1.0,1.0,0.0,1,1,0,3
5,98.0,1.0,1.0,0.0,0.0,1,1,1,4
7,56.0,0.0,0.0,0.0,0.0,1,1,1,2
7,56.0,1.0,1.0,1.0,0.0,1,1,1,2
4,49.0,0.0,0.0,0.0,0.0,0,1,1,3
4,72.0,1.0,1.0,1.0,0.0,1,1,0,2
8,40.0,1.0,1.0,1.0,1.0,0,1,1,2
5,66.0,1.0,1.0,1.0,0.0,1,1,0,3
7,40.0,1.0,1.0,1.0,1.0,0,1,1,4
6,48.0,1.0,1.0,1.0,0.0,0,1,0,2
6,48.0,1.0,1.0,0.0,0.0,0,1,0,3
5,66.0,1.0,1.0,1.0,0.0,1,1,0,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,40.0,1.0,1.0,1.0,0.0,0,1,1,3
6,56.0,1.0,1.0,0.0,0.0,1,1,1,2
6,60.0,1.0,1.0,0.0,0.0,1,1,0,1
6,48.0,0.0,0.0,0.0,0.0,1,1,1,2
3,48.0,1.0,1.0,1.0,0.0,1,1,0,1
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,3
4,28.0,1.0,1.0,1.0,0.0,0,1,1,2
4,60.0,0.0,1.0,1.0,0.0,1,1,1,3
2,54.0,1.0,1.0,1.0,0.0,0,1,0,2
1,40.0,1.0,1.0,1.0,0.0,0,0,0,2
3,48.0,0.0,1.0,1.0,0.0,1,1,1,2
2,50.0,0.0,1.0,1.0,0.0,1,1,0,3
7,60.0,1.0,1.0,1.0,0.0,1,1,1,2
2,56.0,1.0,1.0,1.0,0.0,1,1,1,2
7,32.0,0.0,0.0,0.0,0.0,0,0,0,3
8,48.0,1.0,1.0,1.0,0.0,1,1,1,2
8,40.0,1.0,1.0,1.0,0.0,1,0,0,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
5,40.0,1.0,1.0,0.0,0.0,0,0,0,3
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,45.0,1.0,0.0,1.0,0.0,1,1,1,3
7,48.0,0.0,0.0,0.0,0.0,0,1,0,3
3,40.0,1.0,1.0,1.0,1.0,0,1,1,2
8,48.0,1.0,1.0,1.0,1.0,0,1,1,3
7,49.0,0.0,1.0,0.0,0.0,0,1,1,2
5,84.0,0.0,0.0,0.0,0.0,1,1,1,3
5,40.0,0.0,1.0,0.0,0.0,1,1,0,1
7,40.0,1.0,1.0,1.0,1.0,0,1,1,2
7,40.0,1.0,1.0,1.0,1.0,1,1,1,2
7,60.0,0.0,1.0,0.0,0.0,1,1,0,2
7,60.0,0.0,1.0,0.0,0.0,1,1,0,2
5,40.0,1.0,1.0,1.0,0.0,0,0,0,2
8,40.0,1.0,1.0,1.0,0.0,1,1,0,2
4,28.0,1.0,1.0,1.0,0.0,0,1,1,2
2,80.0,0.0,1.0,0.0,0.0,1,1,1,4
8,56.0,1.0,0.0,1.0,0.0,0,1,1,2
4,56.0,1.0,0.0,1.0,0.0,0,1,1,2
2,30.0,0.0,1.0,0.0,0.0,1,0,0,2
8,84.0,0.0,1.0,1.0,0.0,0,1,1,4
7,40.0,1.0,1.0,1.0,0.0,1,1,1,2
5,35.0,1.0,1.0,1.0,0.0,0,0,0,2
8,56.0,1.0,1.0,1.0,1.0,0,1,1,3
2,60.0,0.0,0.0,1.0,0.0,1,1,1,2
5,20.0,1.0,1.0,0.0,0.0,0,1,0,3
5,70.0,0.0,0.0,0.0,0.0,1,1,1,2
7,24.0,0.0,0.0,0.0,0.0,1,1,1,2
5,60.0,1.0,1.0,1.0,0.0,1,1,1,3
6,42.0,1.0,1.0,0.0,0.0,1,1,1,2
2,40.0,1.0,1.0,1.0,0.0,1,0,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,1
5,60.0,1.0,1.0,0.0,0.0,0,1,0,2
5,63.0,1.0,1.0,1.0,1.0,0,1,1,2
5,72.0,0.0,1.0,0.0,0.0,1,1,0,3
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
5,105.0,0.0,0.0,0.0,0.0,1,1,1,2
7,40.0,0.0,1.0,1.0,0.0,1,0,0,2
5,60.0,0.0,1.0,0.0,0.0,1,1,0,3
4,70.0,1.0,1.0,0.0,0.0,1,1,1,4
8,60.0,0.0,0.0,1.0,0.0,1,1,0,2
8,84.0,1.0,1.0,1.0,0.0,1,1,0,2
7,54.0,1.0,1.0,1.0,0.0,1,1,0,3
7,70.0,1.0,1.0,1.0,0.0,1,1,0,4
9,44.0,1.0,1.0,1.0,0.0,0,1,0,2
7,54.0,1.0,1.0,1.0,0.0,0,1,0,3
7,54.0,1.0,1.0,1.0,0.0,0,1,0,2
5,55.0,1.0,1.0,1.0,0.0,1,1,0,2
7,24.0,1.0,1.0,1.0,0.0,0,0,0,4
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
7,24.0,1.0,1.0,1.0,0.0,0,0,0,3
2,18.0,1.0,1.0,1.0,0.0,0,1,0,2
2,35.0,1.0,1.0,1.0,0.0,0,0,0,2
5,80.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,1,1,2
2,45.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,1.0,1.0,1.0,0.0,0,0,0,2
5,56.0,1.0,1.0,1.0,0.0,0,1,1,2
2,58.0,1.0,1.0,1.0,0.0,1,1,0,2
2,54.0,1.0,1.0,1.0,0.0,1,1,0,3
7,105.0,1.0,1.0,1.0,0.0,1,1,1,2
7,50.0,1.0,1.0,1.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,0,1,1,2
9,48.0,1.0,1.0,1.0,0.0,0,1,0,3
5,40.0,1.0,1.0,1.0,0.0,0,1,0,2
5,60.0,1.0,1.0,1.0,0.0,1,1,1,3
3,44.0,1.0,1.0,1.0,0.0,1,0,0,2
7,40.0,1.0,1.0,1.0,0.0,0,1,0,3
4,60.0,1.0,1.0,1.0,0.0,1,1,0,3
7,18.0,0.0,0.0,0.0,0.0,0,1,0,3
4,72.0,1.0,1.0,1.0,0.0,1,1,0,3
3,48.0,1.0,1.0,1.0,0.0,1,0,1,2
8,35.0,0.0,0.0,0.0,0.0,1,1,1,2
2,54.0,1.0,1.0,1.0,0.0,0,1,0,2
9,54.0,1.0,1.0,1.0,0.0,1,1,0,3
2,48.0,1.0,1.0,1.0,0.0,1,1,0,1
7,58.0,0.0,0.0,0.0,1.0,1,1,1,3
4,70.0,1.0,1.0,1.0,0.0,1,1,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,3
5,48.0,1.0,1.0,1.0,0.0,0,1,1,2
6,48.0,1.0,1.0,1.0,0.0,0,1,0,3
5,77.0,1.0,1.0,0.0,1.0,1,1,1,3
8,56.0,1.0,1.0,1.0,1.0,0,1,1,2
5,54.0,1.0,1.0,1.0,0.0,1,1,1,2
7,55.0,1.0,0.0,1.0,0.0,1,1,1,2
2,35.0,0.0,1.0,0.0,0.0,0,1,1,2
5,60.0,1.0,1.0,0.0,0.0,1,1,0,2
4,66.0,1.0,0.0,0.0,0.0,1,1,1,2
4,52.0,1.0,0.0,1.0,0.0,0,1,1,2
8,75.0,0.0,0.0,0.0,0.0,1,1,0,2
2,60.0,1.0,1.0,1.0,0.0,1,1,0,3
9,20.0,0.0,0.0,0.0,0.0,0,1,0,2
7,30.0,1.0,0.0,1.0,0.0,1,1,1,3
8,40.0,1.0,1.0,1.0,1.0,0,1,1,3
2,40.0,1.0,1.0,1.0,0.0,1,1,0,2
2,40.0,0.0,0.0,0.0,0.0,1,1,1,2
4,70.0,0.0,0.0,0.0,0.0,1,1,1,3
8,54.0,1.0,0.0,1.0,0.0,0,1,1,2
2,70.0,1.0,1.0,0.0,0.0,1,1,1,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,2
5,60.0,1.0,1.0,0.0,0.0,1,1,0,1
9,40.0,1.0,1.0,0.0,0.0,0,1,1,1
7,60.0,1.0,1.0,0.0,0.0,1,1,1,2
2,48.0,1.0,1.0,1.0,1.0,0,1,1,2
2,40.0,1.0,1.0,1.0,1.0,0,1,1,3
2,57.0,1.0,1.0,1.0,0.0,0,1,0,3
3,40.0,1.0,1.0,1.0,0.0,1,1,1,2
5,124.0,1.0,1.0,0.0,0.0,1,1,1,2
7,36.0,1.0,0.0,0.0,0.0,0,1,1,2
1,40.0,1.0,1.0,1.0,0.0,0,0,0,1
6,63.0,1.0,1.0,1.0,0.0,0,1,1,4
6,48.0,1.0,1.0,1.0,0.0,0,1,0,1
9,70.0,1.0,1.0,1.0,0.0,1,1,1,1
6,21.0,1.0,1.0,0.0,0.0,0,1,1,1
6,70.0,1.0,1.0,0.0,0.0,1,1,1,1
6,24.0,1.0,1.0,0.0,0.0,0,1,1,2
5,60.0,1.0,1.0,0.0,0.0,1,1,0,1
8,10.0,1.0,0.0,0.0,0.0,1,0,0,4
7,40.0,0.0,1.0,0.0,0.0,1,1,1,3
9,40.0,1.0,1.0,1.0,0.0,0,1,0,1
4,28.0,1.0,1.0,0.0,0.0,0,1,1,3
5,10.0,0.0,1.0,0.0,0.0,0,0,0,1
8,20.0,1.0,1.0,0.0,0.0,0,1,1,1
4,35.0,1.0,1.0,0.0,0.0,0,1,1,2
9,48.0,1.0,1.0,1.0,0.0,0,1,0,1
8,12.0,1.0,1.0,0.0,0.0,0,1,1,4
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
6,24.0,1.0,0.0,0.0,0.0,1,1,1,1
7,40.0,1.0,0.0,1.0,0.0,1,0,0,4
4,48.0,1.0,1.0,1.0,0.0,1,1,1,2
5,60.0,1.0,1.0,1.0,0.0,0,1,1,2
6,12.0,1.0,1.0,0.0,0.0,1,1,1,4
6,90.0,0.0,0.0,0.0,0.0,1,1,1,4
6,56.0,1.0,1.0,0.0,0.0,0,1,1,3
6,70.0,1.0,1.0,0.0,0.0,1,1,1,4
6,45.0,1.0,1.0,0.0,0.0,1,1,1,2
5,70.0,1.0,1.0,0.0,0.0,1,1,1,1
6,63.0,1.0,1.0,0.0,0.0,0,1,1,3
8,6.0,1.0,1.0,0.0,0.0,0,1,0,4
2,53.0,1.0,1.0,1.0,1.0,1,1,0,3
2,48.0,1.0,1.0,1.0,0.0,0,1,0,2
7,30.0,1.0,0.0,0.0,0.0,1,1,1,4
7,48.0,1.0,1.0,1.0,0.0,0,1,0,3
1,66.0,1.0,1.0,1.0,0.0,1,1,0,2
8,48.0,1.0,1.0,1.0,0.0,0,1,1,2
1,60.0,1.0,1.0,1.0,0.0,1,1,1,2
6,50.0,1.0,1.0,1.0,0.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,1,1,1,2
7,30.0,1.0,0.0,0.0,0.0,1,1,1,2
5,15.0,1.0,0.0,0.0,0.0,1,0,0,2
6,70.0,1.0,1.0,1.0,0.0,1,1,1,2
6,60.0,1.0,1.0,1.0,0.0,1,1,1,2
6,60.0,1.0,1.0,1.0,0.0,1,1,1,3
6,77.0,1.0,1.0,1.0,0.0,1,1,1,3
6,7.0,1.0,1.0,0.0,0.0,0,1,1,4
9,56.0,1.0,1.0,1.0,1.0,0,1,1,4
7,40.0,1.0,0.0,0.0,0.0,1,1,1,2
7,84.0,1.0,1.0,1.0,1.0,1,1,1,3
7,60.0,1.0,1.0,1.0,0.0,1,1,0,2
7,24.0,1.0,0.0,1.0,0.0,0,1,1,4
5,72.0,1.0,1.0,1.0,0.0,1,1,0,2
9,45.0,1.0,1.0,1.0,0.0,0,0,0,2
4,72.0,1.0,1.0,1.0,0.0,1,1,1,2
5,60.0,1.0,1.0,1.0,0.0,1,1,0,3
4,60.0,1.0,1.0,1.0,1.0,1,0,0,2
7,54.0,1.0,1.0,1.0,0.0,0,1,0,2
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
9,72.0,1.0,1.0,1.0,1.0,1,1,1,2
3,40.0,1.0,1.0,1.0,0.0,0,0,0,1
7,40.0,1.0,1.0,1.0,0.0,0,0,0,2
4,72.0,1.0,1.0,1.0,0.0,1,1,0,2
9,72.0,1.0,1.0,1.0,1.0,1,1,1,2
7,50.0,1.0,1.0,1.0,0.0,0,0,0,2
2,58.0,1.0,1.0,1.0,0.0,1,1,1,3
2,50.0,1.0,1.0,1.0,0.0,0,0,0,1
7,52.0,1.0,1.0,1.0,0.0,1,0,0,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,1
5,66.0,1.0,1.0,1.0,0.0,0,1,0,3
5,53.0,1.0,1.0,1.0,0.0,0,1,0,1
4,48.0,1.0,1.0,1.0,0.0,0,1,1,3
2,66.0,1.0,1.0,1.0,0.0,1,1,0,3
7,48.0,1.0,1.0,1.0,0.0,1,1,0,2
4,66.0,1.0,1.0,1.0,0.0,1,1,0,2
4,72.0,1.0,1.0,1.0,0.0,1,1,1,2
4,60.0,1.0,1.0,1.0,0.0,1,1,1,2
7,60.0,1.0,1.0,1.0,1.0,1,1,0,2
4,42.0,1.0,1.0,1.0,0.0,0,1,1,3
9,27.0,1.0,0.0,1.0,0.0,0,0,0,2
2,30.0,1.0,1.0,1.0,0.0,0,0,0,2
7,36.0,0.0,1.0,0.0,0.0,1,1,0,2
5,78.0,0.0,0.0,0.0,0.0,1,1,1,3
3,40.0,1.0,1.0,1.0,0.0,1,1,0,2
6,28.0,1.0,0.0,0.0,0.0,0,1,1,2
4,74.0,1.0,1.0,1.0,0.0,1,1,0,2
5,78.0,1.0,0.0,0.0,0.0,1,1,1,2
2,54.0,1.0,1.0,1.0,0.0,0,1,0,4
4,60.0,1.0,1.0,1.0,0.0,1,1,1,3
8,48.0,1.0,1.0,1.0,0.0,0,1,0,3
9,48.0,1.0,1.0,1.0,0.0,0,1,0,1
3,60.0,1.0,1.0,1.0,0.0,1,1,1,3
5,70.0,1.0,1.0,1.0,0.0,1,1,1,3
7,60.0,1.0,1.0,1.0,1.0,1,1,0,3
8,40.0,0.0,0.0,0.0,0.0,1,1,1,3
6,40.0,1.0,1.0,1.0,0.0,0,0,0,1
2,40.0,1.0,1.0,1.0,0.0,0,1,0,1
7,54.0,1.0,1.0,1.0,0.0,0,1,1,2
2,45.0,1.0,1.0,1.0,0.0,0,1,0,2
5,48.0,1.0,1.0,1.0,0.0,0,1,1,1
3,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,84.0,1.0,1.0,1.0,0.0,1,1,1,2
2,48.0,1.0,1.0,1.0,0.0,0,1,1,3
9,48.0,1.0,1.0,1.0,0.0,0,1,0,2
9,48.0,1.0,1.0,1.0,0.0,0,1,0,2
8,48.0,1.0,1.0,0.0,0.0,1,1,0,3
9,40.0,1.0,1.0,1.0,0.0,0,0,0,2
2,44.0,1.0,1.0,1.0,0.0,0,1,0,1
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
4,84.0,1.0,1.0,1.0,0.0,1,1,1,3
8,72.0,1.0,1.0,1.0,1.0,1,1,1,3
2,48.0,1.0,1.0,1.0,0.0,0,1,0,3
4,70.0,1.0,1.0,1.0,0.0,1,1,1,3
5,84.0,1.0,1.0,1.0,0.0,1,1,1,1
8,56.0,0.0,0.0,0.0,0.0,1,1,1,4
4,60.0,1.0,1.0,1.0,0.0,1,1,1,3
4,48.0,0.0,1.0,1.0,0.0,1,1,1,3
5,54.0,1.0,1.0,1.0,1.0,0,1,1,2
2,40.0,1.0,1.0,1.0,1.0,1,1,1,2
9,54.0,0.0,1.0,1.0,0.0,1,1,0,3
8,70.0,1.0,1.0,1.0,0.0,1,1,0,3
5,54.0,1.0,1.0,1.0,0.0,1,1,0,2
2,70.0,1.0,1.0,1.0,1.0,1,1,1,2
3,48.0,1.0,1.0,1.0,0.0,0,1,0,2
5,84.0,1.0,1.0,1.0,0.0,1,1,1,1
2,40.0,1.0,1.0,1.0,0.0,0,0,0,1
5,84.0,1.0,1.0,1.0,0.0,1,1,1,2
4,60.0,1.0,1.0,1.0,0.0,1,1,1,3
7,48.0,1.0,1.0,1.0,0.0,0,1,0,2
2,44.0,1.0,1.0,1.0,0.0,1,1,0,3
8,60.0,0.0,1.0,1.0,0.0,1,1,0,2
7,40.0,0.0,1.0,1.0,0.0,1,0,0,4
4,50.0,1.0,1.0,1.0,0.0,1,0,0,4
7,72.0,1.0,1.0,1.0,1.0,1,1,0,3
9,24.0,0.0,0.0,0.0,0.0,0,1,0,2
7,84.0,0.0,1.0,1.0,0.0,1,1,1,2
5,84.0,1.0,0.0,1.0,0.0,1,1,1,2
6,63.0,0.0,0.0,0.0,0.0,1,1,1,3
6,63.0,0.0,1.0,0.0,0.0,0,1,1,3
6,56.0,0.0,1.0,0.0,0.0,1,1,1,4
6,35.0,0.0,0.0,0.0,0.0,0,1,1,3
6,77.0,0.0,1.0,0.0,0.0,1,1,1,3
6,63.0,0.0,1.0,0.0,0.0,0,1,1,3
6,56.0,0.0,1.0,0.0,0.0,0,1,1,3
6,42.0,0.0,1.0,0.0,0.0,0,1,1,3
6,70.0,0.0,1.0,0.0,0.0,0,1,1,3
7,42.0,1.0,1.0,1.0,0.0,0,1,1,2
2,48.0,1.0,1.0,1.0,0.0,0,1,0,2
5,94.0,0.0,0.0,1.0,0.0,0,1,1,2
4,40.0,1.0,1.0,1.0,1.0,1,1,1,3
2,48.0,1.0,1.0,1.0,0.0,0,1,0,3
7,54.0,0.0,1.0,1.0,0.0,1,1,1,2
9,48.0,0.0,1.0,1.0,0.0,1,1,0,2
2,54.0,1.0,1.0,1.0,0.0,0,1,1,2
