Occupation,weekly_hours,daily_work_hours_consistency,weekly_work_days_consistency,fixed_commute_times,shift_work_status,overtime_exceeds_10hrs,works_on_saturdays,works_on_sundays,satisfaction
4,40,1,1,0,1,1,1,1,2
9,45,0,0,0,0,1,1,1,3
5,67,0,1,1,0,1,1,1,3
9,40,0,0,0,0,1,1,0,2
9,30,1,1,1,0,0,0,0,3
8,48,0,1,1,1,0,1,1,2
2,42,0,0,0,0,0,1,1,3
9,8,1,1,1,0,0,0,0,2
8,40,1,1,1,0,0,0,0,2
9,48,1,1,1,0,0,1,1,2
1,48,1,0,1,1,0,1,1,1
7,77,0,0,0,0,1,0,0,3
7,40,1,1,1,0,0,1,1,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,3
2,48,1,1,1,0,0,1,0,2
9,48,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
7,50,1,1,1,0,0,0,0,2
4,54,1,1,1,0,1,1,1,2
9,20,0,1,1,0,1,1,1,2
9,40,0,0,0,0,0,0,0,2
8,60,0,0,1,0,0,1,0,3
8,70,0,1,0,0,1,1,1,3
9,24,0,0,0,0,0,1,0,3
2,40,1,1,1,0,1,1,1,2
6,36,1,1,1,0,0,1,0,3
7,40,1,1,1,0,0,1,0,3
9,54,0,0,0,0,0,1,0,2
2,60,1,1,1,0,1,0,1,3
9,30,0,0,1,0,0,0,0,3
2,40,1,1,1,0,0,0,0,3
9,32,0,0,0,0,0,0,0,3
9,48,0,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
9,40,1,0,1,0,0,0,0,4
5,60,0,1,1,0,1,1,0,2
3,40,1,1,1,0,0,0,0,2
2,20,1,1,1,0,0,0,0,2
9,12,1,0,1,0,0,1,0,2
4,35,1,1,1,0,0,1,1,2
4,40,0,0,1,1,0,1,1,2
4,63,0,0,0,0,1,1,1,3
3,48,0,0,0,0,0,1,0,2
9,48,0,0,0,0,0,1,0,2
2,40,0,1,1,0,0,1,0,3
9,63,0,1,1,0,0,1,1,3
2,68,0,0,0,0,1,0,0,2
2,48,1,1,1,0,1,1,0,3
2,48,1,1,1,0,0,1,0,2
6,50,0,0,0,0,1,1,1,3
8,54,0,0,0,0,1,1,0,2
9,40,1,1,1,0,0,1,0,2
2,50,1,1,1,0,1,0,0,2
7,50,1,1,1,0,1,0,0,2
1,60,0,1,1,0,1,1,1,3
2,45,1,1,1,0,0,1,0,2
2,60,0,1,1,0,1,1,0,2
5,60,1,1,1,1,1,1,1,3
2,35,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,1,1,0,3
3,45,1,1,1,0,1,0,0,2
3,40,0,1,1,1,1,1,1,2
2,44,1,1,1,0,0,1,0,2
2,45,1,1,1,0,0,1,0,2
2,44,1,1,1,0,0,1,0,2
2,40,1,1,1,0,0,0,1,2
2,50,1,1,1,0,1,0,0,2
1,40,1,1,1,0,0,0,0,2
7,40,1,1,1,0,0,0,0,2
3,48,1,1,1,0,0,1,0,3
2,48,1,1,1,0,1,1,0,3
4,40,1,1,1,0,1,1,1,3
7,48,1,1,1,0,1,1,0,3
3,40,1,1,1,0,0,0,0,2
3,48,1,1,1,0,0,1,0,3
2,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,0,0,0,2
5,54,1,1,1,0,0,1,1,3
3,50,1,1,1,0,0,0,0,1
8,72,0,1,1,0,1,1,0,3
2,45,1,1,1,0,1,1,0,2
2,20,1,1,1,0,0,0,0,1
9,84,0,1,1,1,1,1,1,2
6,60,0,0,1,0,1,1,0,3
9,42,1,1,1,0,0,1,0,3
7,30,0,0,0,0,1,1,1,2
7,48,1,1,1,0,0,1,0,2
2,40,1,1,1,0,0,0,0,1
1,40,1,1,1,0,0,0,0,2
7,48,1,1,1,0,0,1,0,2
9,9,1,1,1,0,0,0,0,2
9,48,1,1,1,0,0,1,0,2
7,20,1,0,1,0,1,0,0,2
9,60,0,0,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
6,24,0,0,1,0,0,1,0,3
5,35,1,1,1,0,0,1,0,2
3,48,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
2,44,1,1,1,0,0,1,0,2
4,60,0,1,0,0,1,1,1,2
4,40,0,0,0,1,0,0,0,3
8,40,1,1,1,0,0,1,0,1
4,25,1,1,1,0,0,0,0,2
9,40,1,1,1,1,0,0,0,2
8,40,1,1,1,0,0,0,0,3
9,40,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,1
7,40,1,1,1,0,0,0,0,1
9,15,1,1,1,0,0,0,0,2
9,15,1,1,1,0,0,0,0,2
2,40,0,1,1,1,1,1,1,2
8,12,0,0,0,0,0,0,0,2
8,54,0,0,1,0,1,1,0,3
9,42,0,0,1,0,0,1,0,2
7,54,1,1,1,0,0,1,1,2
3,42,1,0,1,0,0,1,0,2
5,36,1,1,1,0,0,1,0,1
8,40,0,1,1,0,1,0,0,2
2,40,1,1,1,0,0,1,0,1
2,50,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
2,50,1,1,1,0,0,0,0,1
5,48,1,1,1,0,0,0,0,3
2,48,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,1
3,40,1,1,1,0,0,0,0,2
8,70,1,0,1,0,1,1,0,3
1,40,1,1,1,0,0,0,0,1
2,48,1,1,1,0,0,1,0,2
7,50,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
4,48,1,1,1,0,0,1,1,2
9,40,1,1,1,0,0,0,0,3
8,72,1,1,0,0,1,1,0,4
8,40,1,1,1,0,0,1,0,1
4,30,1,1,1,0,0,0,0,2
3,45,1,1,1,0,0,0,0,2
1,48,1,1,1,0,1,1,0,2
2,40,1,1,1,0,0,0,0,2
9,30,0,0,0,0,0,0,0,3
4,48,1,1,1,0,1,0,0,2
4,45,1,1,1,0,0,0,0,1
9,40,1,1,1,0,0,1,1,2
7,40,0,0,1,1,1,1,0,2
4,24,1,0,0,0,0,1,1,2
2,60,1,1,1,0,1,1,0,2
4,50,1,1,1,0,0,1,1,2
8,40,1,1,1,0,0,1,0,2
7,40,1,1,1,0,1,0,0,2
7,45,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,1,0,3
3,40,1,1,1,0,0,0,0,2
4,60,1,1,1,0,1,1,1,3
5,40,0,0,0,0,0,1,1,4
8,48,1,1,1,0,0,1,0,2
2,60,1,1,1,0,1,0,0,2
8,48,1,1,1,0,1,1,0,3
8,44,1,1,1,1,1,1,0,3
9,24,0,0,0,0,1,0,0,3
7,50,1,1,1,0,1,1,0,3
4,36,1,1,1,0,0,0,0,3
2,40,1,1,1,0,1,0,0,2
9,72,1,1,1,1,1,1,1,3
9,30,1,0,1,0,0,1,0,3
4,40,1,1,1,0,0,0,0,2
5,55,0,1,1,0,1,0,0,3
3,45,1,1,1,0,0,0,0,1
3,48,0,0,1,0,1,1,0,2
9,15,1,1,1,0,0,0,0,1
9,48,1,1,1,1,0,1,1,3
2,55,0,1,1,0,1,1,0,4
9,15,1,1,1,0,0,0,0,1
8,53,1,1,1,1,1,1,0,3
3,40,1,1,1,0,0,0,0,2
4,30,1,1,1,0,0,0,0,3
1,60,0,0,0,0,1,1,1,2
9,50,0,0,0,0,1,1,1,3
2,50,0,1,1,0,1,1,1,3
8,35,1,1,1,0,0,0,0,2
2,5,0,0,0,0,0,0,0,2
9,48,0,0,0,0,1,1,0,3
2,40,1,1,1,0,0,0,0,2
4,50,1,1,1,0,0,0,0,3
4,21,1,1,1,0,0,1,1,2
9,25,1,1,1,0,0,0,0,1
7,54,1,1,1,0,1,1,0,3
8,50,1,1,1,0,1,0,0,2
2,50,1,1,1,0,1,0,0,2
5,40,1,1,1,0,0,0,0,2
2,30,0,0,0,0,0,0,0,2
2,40,1,1,1,1,1,0,0,2
7,40,1,1,1,0,0,0,0,3
3,50,1,1,1,0,0,0,0,2
4,60,0,1,0,0,0,1,1,3
2,44,1,1,1,0,0,1,0,2
2,45,1,1,1,0,1,1,0,2
3,48,1,1,1,0,1,0,1,3
5,30,1,1,1,0,0,0,0,2
7,40,1,1,1,0,0,0,0,2
5,48,1,1,1,0,0,1,0,3
2,40,1,0,1,0,0,1,0,2
2,29,1,1,1,0,1,1,0,3
2,40,1,1,1,0,0,0,0,2
7,40,1,1,1,0,0,0,0,3
3,53,1,1,1,0,1,1,1,2
1,50,1,1,1,0,1,1,0,2
2,35,1,1,1,0,0,0,0,2
7,48,0,0,1,0,1,0,0,3
2,47,0,1,1,0,1,1,0,3
3,45,1,1,1,0,0,0,0,2
9,40,1,1,1,0,0,0,0,3
8,60,1,1,1,0,1,1,1,3
7,40,1,1,1,0,0,0,0,2
1,40,1,1,1,0,0,1,1,2
1,40,1,1,1,0,0,0,0,1
9,9,1,1,1,0,0,0,0,2
3,40,0,1,1,0,0,0,0,2
4,50,0,1,1,0,1,1,1,2
2,57,1,1,1,0,1,1,0,3
5,18,1,1,1,1,0,1,1,2
3,40,1,1,1,0,0,0,0,1
9,15,1,1,1,0,0,0,0,2
9,76,1,1,1,1,1,1,0,3
2,54,1,1,1,0,1,1,0,2
3,55,1,1,1,0,1,1,0,3
4,72,1,1,1,0,1,1,1,1
5,60,1,1,1,0,1,1,0,3
9,72,1,1,1,0,1,1,1,3
7,40,1,1,1,0,0,1,1,3
5,40,1,1,1,0,0,1,1,3
2,40,1,1,1,0,0,0,0,1
7,40,1,1,1,0,0,1,0,2
3,40,0,0,1,1,0,1,1,2
2,40,0,1,1,0,1,1,0,2
7,50,0,1,1,0,1,1,1,2
5,50,0,1,1,0,0,1,0,3
4,48,1,1,1,0,0,1,0,2
4,40,1,1,1,1,0,1,1,2
7,60,1,1,0,1,1,1,1,3
2,55,1,1,1,0,1,1,0,2
5,40,1,1,1,0,0,0,0,1
2,30,1,1,1,0,0,0,0,2
7,28,0,0,0,0,0,1,1,2
2,30,0,0,0,0,0,1,1,2
8,66,1,1,1,0,1,1,0,2
7,60,1,1,1,0,1,1,0,2
7,40,0,0,0,0,1,1,1,3
5,45,1,1,1,1,0,1,1,3
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
8,40,1,1,1,0,0,0,0,2
8,66,1,1,1,0,1,1,0,3
7,70,1,1,1,0,1,1,1,2
3,40,1,1,1,0,1,1,1,2
9,48,1,0,1,0,0,0,1,4
9,35,1,1,1,0,0,0,0,2
9,65,1,1,1,1,1,1,1,2
7,40,1,1,1,0,0,0,0,2
9,30,1,0,0,0,1,0,0,2
8,48,1,1,1,0,0,0,1,2
8,42,0,1,0,0,1,1,1,2
3,40,1,1,1,0,1,0,0,3
3,40,1,1,1,0,1,0,0,1
9,44,1,1,1,0,0,1,0,2
2,40,1,1,1,0,0,0,0,1
2,40,1,1,1,0,0,0,0,2
9,84,1,0,1,0,1,1,1,2
9,77,1,0,1,0,1,1,1,2
4,50,1,1,1,0,1,1,1,2
8,75,1,1,1,0,1,1,1,4
4,72,1,1,1,0,1,1,1,2
7,48,1,0,1,0,0,1,0,2
8,45,1,1,1,0,0,1,0,3
9,50,1,1,1,0,1,1,1,1
9,48,1,0,1,0,0,1,0,2
4,60,1,1,1,0,1,1,1,3
3,40,1,1,1,1,0,0,0,2
9,45,1,0,1,0,0,0,0,4
5,50,0,0,0,1,1,0,0,3
3,40,0,1,1,0,0,1,0,3
9,54,0,0,0,0,1,1,1,4
2,40,0,0,1,0,1,1,1,2
3,48,1,1,1,1,0,0,0,2
2,44,0,1,1,0,1,1,0,2
1,50,1,1,1,0,0,0,0,2
4,48,0,0,0,1,1,1,1,3
9,16,0,0,0,0,0,1,0,4
2,58,1,1,1,0,1,1,1,2
9,40,1,1,1,0,0,0,0,3
8,50,0,1,0,0,1,1,1,3
5,55,1,1,1,0,1,1,1,2
3,40,1,1,1,0,0,0,0,2
1,48,1,1,1,0,0,1,0,2
3,48,1,1,1,0,1,1,0,2
2,44,1,0,1,0,0,1,0,2
8,66,1,1,1,0,1,1,0,1
2,50,1,1,1,0,1,1,0,3
3,40,1,1,1,0,0,0,0,2
3,50,1,1,1,0,1,1,0,3
4,36,1,1,1,0,0,1,0,2
4,50,1,1,1,0,1,1,1,2
4,35,1,1,1,0,0,0,0,2
5,48,1,1,1,0,1,1,0,2
1,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,3
5,60,1,1,1,1,1,1,1,3
5,40,1,1,1,1,0,1,1,2
4,60,0,1,0,0,1,1,1,2
9,60,1,1,1,0,1,1,0,3
5,56,1,1,1,1,0,0,0,2
7,40,1,1,1,0,0,0,0,2
4,72,1,1,1,0,1,1,1,2
1,60,1,1,1,0,1,1,1,3
4,72,1,1,1,0,1,1,1,3
9,25,1,1,1,0,0,0,0,2
9,40,1,1,1,0,0,0,0,4
5,48,0,1,1,0,0,0,1,2
9,40,1,1,1,0,0,0,0,2
7,32,1,0,1,0,0,1,1,2
8,54,0,1,1,0,1,1,1,3
4,60,1,1,1,0,1,1,1,2
3,40,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
4,16,1,1,1,0,0,1,1,2
9,50,0,0,0,0,1,1,1,3
3,40,1,1,1,0,0,0,0,2
7,60,0,0,0,0,1,1,1,2
9,50,1,0,1,0,1,0,0,2
9,54,1,1,1,0,0,1,1,2
9,68,0,0,0,0,1,1,1,2
9,60,0,1,0,0,1,0,1,3
7,15,0,0,0,0,1,1,1,3
4,48,1,1,1,0,0,1,0,2
2,40,0,0,0,0,0,0,0,1
1,40,1,1,1,0,1,1,1,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
7,36,1,0,1,0,0,0,0,4
7,45,0,0,1,0,0,0,0,3
4,10,0,1,0,0,0,0,0,2
9,24,1,0,1,0,1,0,0,3
9,40,1,1,1,0,0,0,0,3
9,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
8,48,1,1,1,1,0,1,1,3
4,9,1,1,1,0,0,0,0,1
9,15,1,1,1,0,0,0,0,2
3,40,1,1,1,0,1,0,0,3
5,40,1,1,1,0,0,0,0,3
9,30,0,0,0,0,0,0,0,3
7,55,0,1,1,0,1,1,1,3
2,40,1,1,1,0,0,0,0,2
5,70,0,0,1,0,1,1,0,4
4,55,0,0,1,1,1,1,1,2
4,80,1,1,1,0,1,1,1,2
4,84,1,1,1,0,1,1,1,3
9,40,1,1,1,0,0,0,0,2
9,40,1,1,1,0,0,0,0,2
8,40,1,1,1,1,0,1,1,2
9,40,1,1,1,1,0,1,1,2
4,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
5,30,0,0,1,0,0,1,0,3
2,72,1,1,1,0,1,1,1,3
9,48,0,0,0,0,0,0,0,3
8,40,1,1,1,1,0,0,0,2
6,50,1,1,1,0,0,0,0,3
6,48,0,1,0,0,0,1,1,2
3,40,1,1,1,0,0,1,1,2
1,45,1,1,1,0,0,0,0,2
7,50,0,0,0,0,0,1,0,3
9,45,1,1,1,0,0,0,0,2
9,25,1,1,1,0,0,0,0,2
9,60,1,1,1,0,1,1,0,3
2,40,0,0,0,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,40,0,0,1,0,0,1,0,2
9,60,1,1,1,0,0,1,0,4
1,50,1,1,1,0,0,1,0,2
1,40,1,1,1,0,0,0,0,2
3,60,1,1,1,0,1,1,0,3
2,40,0,0,0,0,0,0,0,2
9,30,0,0,0,0,0,1,1,4
9,30,0,0,0,0,0,1,1,4
9,50,1,1,1,0,0,1,0,2
2,40,1,1,1,0,0,1,0,2
8,70,0,0,1,1,1,1,1,3
9,30,1,1,1,0,0,0,0,2
2,45,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,1,0,0,2
5,48,1,1,1,0,0,1,0,2
3,48,1,1,1,0,0,1,0,2
9,45,1,1,1,0,0,1,0,2
2,44,1,1,1,0,0,1,0,2
2,40,1,1,1,1,0,1,1,2
9,84,0,1,1,1,1,1,1,2
8,40,1,1,1,0,0,0,0,3
2,42,1,1,1,0,0,1,0,2
9,48,1,1,1,0,0,1,0,2
2,40,1,1,1,0,0,0,0,2
8,20,1,0,1,0,0,1,1,3
8,39,1,1,1,0,0,1,1,3
9,40,0,0,0,0,0,1,0,3
8,36,0,0,1,0,1,1,1,3
4,40,1,1,1,0,0,0,0,2
5,28,0,0,0,0,0,0,0,2
2,40,1,1,0,1,0,1,1,2
2,42,1,0,1,0,0,1,0,2
8,40,1,1,1,1,0,0,0,3
5,30,1,1,1,0,0,0,0,2
3,35,1,1,1,0,0,0,0,2
9,12,0,1,0,0,0,0,0,3
9,50,1,1,1,0,0,1,1,3
3,40,1,1,1,0,1,0,0,3
9,20,1,1,1,0,0,0,0,4
8,24,0,0,0,0,0,1,1,3
2,15,1,1,1,0,0,0,0,2
9,60,1,1,1,0,1,1,0,2
4,60,1,1,1,0,1,1,1,3
3,40,1,1,1,0,0,0,0,2
4,54,1,1,1,0,0,1,1,3
9,48,1,1,1,0,0,1,0,2
4,48,0,1,1,1,1,1,1,2
2,48,1,1,1,0,0,1,0,2
4,30,1,0,0,0,0,0,0,3
5,40,1,1,1,0,0,0,0,3
9,50,1,1,1,0,0,0,0,3
4,48,1,1,0,0,0,1,0,2
6,18,0,0,0,0,0,0,0,3
5,66,1,1,0,0,1,1,1,2
3,40,1,1,1,0,1,1,1,3
5,48,0,1,1,0,0,1,1,3
2,40,1,1,1,0,0,0,0,2
8,40,0,1,1,0,1,1,1,2
2,44,1,1,1,0,1,1,0,2
3,48,1,1,1,0,0,1,0,2
4,20,0,1,1,1,0,1,1,3
4,40,1,1,1,0,0,0,0,2
2,42,1,1,1,0,1,1,0,1
5,24,0,0,0,0,0,0,0,2
4,40,1,1,1,1,0,1,1,1
3,40,1,1,1,0,1,0,0,3
3,40,1,1,1,0,0,0,0,2
2,60,1,1,1,0,1,0,0,2
9,40,0,0,0,0,0,1,0,3
8,60,1,1,1,0,1,1,1,3
7,60,1,0,1,0,0,1,0,3
9,60,0,0,0,0,0,1,0,2
9,50,0,0,0,0,0,1,0,3
8,60,1,1,1,1,1,0,0,2
8,60,1,1,1,1,1,1,0,3
8,48,1,0,1,0,0,1,0,3
1,40,1,1,1,0,0,0,0,1
9,40,1,1,1,0,0,0,0,2
9,20,0,1,0,0,0,1,0,1
3,45,1,1,1,0,0,0,0,2
7,60,1,1,1,0,1,1,0,2
4,40,1,1,1,0,0,0,0,2
9,40,1,1,1,0,0,0,0,2
7,48,1,1,0,0,0,1,1,2
2,45,1,1,1,0,0,0,0,2
2,40,1,1,1,1,1,1,1,3
9,50,0,0,1,0,1,1,0,3
8,66,1,1,1,0,1,1,0,2
7,36,1,0,1,0,1,1,1,3
7,40,1,1,1,0,0,0,0,2
7,40,0,1,1,0,0,1,0,2
3,40,1,1,1,0,1,1,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,1,0,0,2
8,70,0,0,1,0,1,1,0,3
3,50,1,1,1,0,1,0,0,3
3,40,1,0,0,0,1,0,0,2
2,55,0,1,1,0,1,1,0,3
2,40,0,0,0,0,0,0,0,1
8,50,1,1,1,0,0,1,0,3
3,40,1,1,1,0,1,0,0,2
9,70,1,1,1,1,1,1,0,2
9,40,1,1,1,0,0,0,0,2
8,60,1,1,1,1,1,1,0,2
8,60,1,1,1,0,1,0,0,2
3,48,1,1,1,0,0,1,0,2
7,46,1,0,1,0,0,1,1,3
7,50,1,0,1,0,1,1,0,2
9,30,1,1,1,0,0,0,0,2
3,40,1,1,1,0,1,0,0,3
3,60,1,1,1,0,1,0,0,2
3,40,1,1,1,0,1,0,0,2
3,45,1,0,1,0,0,1,0,2
3,50,1,1,1,0,1,1,1,2
9,48,1,1,1,0,0,1,0,3
8,48,1,1,1,0,0,0,0,2
5,48,1,1,1,0,0,0,0,2
5,40,1,0,1,0,0,0,0,3
1,40,1,1,1,0,1,1,0,2
3,40,1,1,1,0,1,1,1,3
7,56,1,1,1,0,0,1,0,3
8,48,1,1,1,0,0,0,0,2
3,60,1,1,1,0,1,1,0,2
8,40,1,1,1,0,0,1,1,3
2,40,1,1,1,0,0,0,0,2
5,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,1
8,48,1,1,1,1,0,0,0,3
3,40,1,1,1,0,0,0,0,1
3,50,1,1,1,0,1,1,1,2
2,42,1,1,1,0,0,1,0,2
2,48,1,1,1,0,1,1,0,2
2,40,1,1,1,0,0,0,0,1
3,40,1,1,1,0,1,0,0,3
3,40,1,1,1,0,0,0,0,2
9,66,1,1,1,0,1,1,1,3
2,40,1,1,1,0,0,0,0,2
8,56,1,1,1,0,0,1,1,4
8,40,1,1,1,0,0,0,0,1
3,40,1,1,1,0,0,0,0,2
2,44,1,1,1,0,1,1,0,2
1,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,1,0,0,2
2,40,1,1,1,0,1,0,0,2
2,73,1,1,1,0,1,1,1,3
5,42,1,1,1,0,0,1,0,2
9,40,1,1,1,0,0,0,0,2
4,48,1,1,1,0,1,1,0,2
2,50,1,1,1,0,1,0,0,3
3,40,1,1,1,0,0,1,0,2
2,4,1,1,1,0,0,0,0,2
4,20,0,0,1,0,0,0,0,3
9,25,0,0,0,0,0,0,0,4
9,40,1,1,1,0,0,0,0,1
2,40,1,1,1,0,0,0,0,2
8,48,0,0,1,0,0,1,0,2
4,70,1,0,0,0,1,1,1,3
2,20,1,1,1,0,0,0,0,2
9,36,1,1,1,0,0,1,1,3
4,24,1,1,1,0,0,1,1,2
3,50,1,1,1,0,1,0,0,2
3,40,1,1,1,0,0,0,0,2
7,40,1,1,1,0,0,0,0,2
9,60,0,0,0,0,1,1,1,2
2,60,1,1,1,0,1,1,1,1
2,45,1,1,1,0,0,0,0,2
4,72,0,0,1,0,1,1,1,2
9,24,0,0,1,0,0,0,0,3
2,40,0,0,1,1,0,1,1,2
1,40,1,1,1,0,0,0,0,2
5,40,1,1,1,0,0,1,1,2
2,18,0,0,1,0,0,0,0,2
8,84,0,1,1,1,1,1,1,2
2,50,1,1,1,0,1,1,0,2
3,40,1,1,1,0,0,0,0,2
9,40,1,1,1,0,0,0,0,2
2,16,0,0,1,0,0,1,0,2
2,40,1,1,1,0,0,0,0,3
9,56,0,1,1,1,0,1,1,3
3,48,1,1,1,0,0,1,0,2
2,20,0,0,0,0,0,1,1,3
7,48,1,1,1,0,0,1,0,3
5,48,0,1,0,1,0,1,1,2
9,72,1,1,1,1,1,1,1,2
7,40,1,1,1,0,0,0,0,2
8,75,1,1,1,1,1,1,1,3
3,66,0,1,1,0,1,1,1,4
9,70,1,1,1,0,1,1,0,3
9,36,0,0,1,0,0,1,1,2
2,60,1,0,0,0,1,1,1,2
4,72,1,1,1,0,1,1,0,4
7,60,1,1,1,0,1,1,0,3
3,15,0,0,0,0,0,1,0,2
2,40,1,1,1,0,1,0,0,2
2,40,0,1,1,1,0,0,0,2
2,40,1,1,1,0,1,1,0,2
2,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
9,40,1,1,1,0,1,1,0,2
5,50,1,1,1,0,1,0,0,2
5,54,1,1,1,1,0,1,1,2
4,84,1,1,1,0,1,1,1,4
9,3,0,0,1,1,0,0,0,4
2,48,1,1,1,0,0,1,1,1
3,40,1,1,1,0,0,1,1,2
3,45,1,1,1,0,0,1,0,2
8,48,1,1,1,0,0,1,0,3
2,53,0,1,1,0,1,1,0,3
3,40,1,1,1,0,0,0,0,3
2,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,0,1,0,1
3,40,1,1,1,0,0,0,0,2
2,48,1,1,1,0,0,0,1,2
8,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,2
9,48,1,1,1,0,0,1,0,3
2,60,1,1,1,0,1,1,1,1
1,54,1,1,1,0,1,1,0,2
9,84,1,1,1,1,1,1,1,2
4,30,1,1,1,0,0,1,0,3
4,40,1,1,1,0,0,1,1,1
9,9,1,1,1,0,0,0,0,2
3,40,1,1,1,1,1,0,0,2
3,40,1,1,1,0,0,0,0,2
3,40,1,0,1,0,0,0,0,2
9,40,0,0,0,0,1,1,0,3
1,44,1,1,1,0,1,1,0,2
2,44,1,1,1,0,0,1,0,2
9,60,1,1,1,0,1,1,0,3
7,60,1,1,1,0,1,1,0,3
4,15,1,1,1,0,0,0,0,3
7,40,1,1,1,0,0,0,0,3
3,40,1,1,1,0,0,0,0,2
9,54,1,1,1,0,0,1,0,2
5,40,1,1,1,0,0,0,0,2
2,44,1,1,1,0,0,1,0,2
2,48,1,1,1,0,0,1,0,2
1,45,1,1,1,0,0,0,0,2
5,56,1,1,1,0,0,1,1,2
8,50,1,1,1,0,1,1,1,3
9,60,1,1,1,0,1,1,0,2
3,40,1,1,1,0,0,0,0,2
2,44,1,1,1,0,0,1,0,2
8,56,1,1,1,0,0,1,1,3
3,40,1,1,1,0,0,0,0,2
9,48,1,1,1,0,1,1,0,3
8,48,1,1,1,1,1,1,1,2
3,40,1,1,1,0,0,0,0,2
9,42,1,1,1,0,0,1,0,2
9,15,1,1,1,0,0,0,0,3
9,40,1,1,1,0,0,0,0,3
8,48,0,1,0,0,0,1,0,3
1,40,1,1,1,0,0,0,0,2
9,36,0,1,1,0,1,1,1,2
7,40,1,1,1,0,0,0,0,3
7,50,1,1,1,0,1,0,0,3
4,42,1,1,1,1,0,1,1,3
9,48,1,1,1,0,0,1,0,3
9,45,1,1,1,0,0,1,0,2
7,45,1,1,1,0,1,1,0,2
2,72,0,1,0,0,1,1,1,2
2,25,1,1,1,0,0,0,0,2
4,40,1,1,1,0,0,1,1,2
7,56,1,1,1,0,0,1,1,3
3,40,1,1,1,0,0,0,0,2
7,48,1,1,1,0,0,1,0,3
8,50,1,1,1,0,1,0,0,3
7,54,0,0,1,0,1,1,1,2
2,61,0,0,1,0,1,1,0,2
9,46,1,1,1,0,0,1,1,3
3,45,0,0,1,0,0,1,0,2
7,40,0,1,1,0,0,0,0,3
2,40,1,1,1,0,0,1,0,2
3,40,1,1,1,0,0,0,0,2
2,40,1,1,1,0,0,0,0,2
2,72,0,0,0,0,1,1,0,4
8,40,1,1,1,0,0,0,0,2
9,42,1,1,1,0,0,0,0,2
9,72,1,1,1,1,1,1,1,2
7,72,0,1,1,0,1,1,0,3
9,72,1,1,1,1,1,1,1,3
8,60,0,1,1,0,1,1,0,3
7,50,1,1,1,0,1,0,0,3
3,35,1,1,1,0,0,0,0,2
3,48,1,1,1,0,0,1,0,2
3,48,1,1,1,0,0,1,0,2
8,50,1,1,1,0,0,1,0,3
4,48,1,1,1,0,0,1,1,2
3,60,0,1,1,0,1,0,0,2
8,60,0,0,1,1,1,1,1,3
7,60,1,1,1,0,1,1,0,3
5,66,1,1,1,0,1,1,0,3
4,48,1,1,0,1,1,1,0,3
7,54,1,1,1,0,0,1,1,3
9,54,1,1,1,0,0,1,0,1
4,48,1,1,1,0,0,1,0,2
9,40,1,1,1,0,0,0,0,2
3,40,1,1,1,0,0,0,0,1
9,50,0,1,1,0,1,1,1,3
5,60,1,1,1,0,1,1,0,2
9,70,0,0,0,0,1,1,1,3
